id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,MoodScore,ReplayScore,UniquenessScore,NFT_Valuation,Tier,Clean Artist,Track Key,NFT Description,Preview URL,Spotify Link
5rHGRbh5F1oFQ4CdpzFyhN,Don't Ask Me No Questions,['Lynyrd Skynyrd'],206800,4/15/74,1974,0.119,0.622,0.559,7.94e-05,0.132,-10.562,0.0413,129.836,0.946,1,7,52,0,0.72955,0.6898884833333333,2.4234891953006703,1.2238502277568677,Legendary,Lynyrd Skynyrd,don't ask me no questions - lynyrd skynyrd,,,
2qP4GG1rhz0C1qibYFZFHb,Singin' In the Rain (with Neal Hefti & His Orchestra),"['Doris Day', 'Neal Hefti & His Orchestra']",158027,3/20/61,1961,0.737,0.704,0.0746,0.0,0.0906,-19.583,0.0434,119.643,0.479,1,1,30,0,0.39371,0.85785625,0.7120234035746682,0.6516552085724004,Common,Doris Day,singin' in the rain (with neal hefti & his orchestra) - doris day,,,
1W2ONoo3OZW5opytgqpYdE,Just A Little Bit Of Heaven,['Christopher Lynch'],120067,1921,1921,0.969,0.344,0.131,0.0,0.145,-14.261,0.0616,178.212,0.257,0,10,0,0,0.23465,0.6757249999999999,10.544782196908,3.4820659090724,Legendary,Christopher Lynch,just a little bit of heaven - christopher lynch,,,
0YmlrCG5yGehEJgVycbG9g,Man To Man - Album Version/Remix,['Gary Allan'],223107,1/1/01,2001,0.0117,0.59,0.867,6.42e-06,0.232,-6.4,0.0397,111.655,0.6,1,10,38,0,0.69095,0.6619529783333333,0.9837474253006652,0.7686402700068662,Rare,Gary Allan,man to man - album version/remix - gary allan,,,
1r0pdJpkOyicUUH6QSJ3wx,Negra Fiera - Instrumental (Remasterizado),['Francisco Canaro'],180187,10/4/29,1929,0.933,0.723,0.33,0.243,0.12,-15.209,0.0948,114.632,0.467,1,9,0,0,0.48305,0.8315666666666667,0.4491721113659979,0.5948674667431326,Common,Francisco Canaro,negra fiera - instrumental (remasterizado) - francisco canaro,,,
1l3fRzoUngJr6hSMIT1Hfq,Be Near Me,['ABC'],219827,1985-10,1985,0.128,0.719,0.589,0.1,0.13,-11.87,0.0302,124.685,0.819,1,5,43,0,0.7134999999999999,0.7065395833333333,1.546835761967335,0.9610645827568672,Legendary,ABC,be near me - abc,,,
3mYKVGjd2OYEOdL3j8PZ5Q,Ring-A-Ding-Ding,['Frank Sinatra'],164320,12/19/60,1960,0.614,0.576,0.321,0.0,0.296,-11.602,0.0938,159.226,0.664,1,10,53,0,0.52195,0.7138791666666666,7.2407151455746686,2.604754752005733,Legendary,Frank Sinatra,ring-a-ding-ding - frank sinatra,,,
5QvUIQYaDBvssqnxrw1X49,The Road Goes On Forever,['The Highwaymen'],281400,1/1/95,1995,0.597,0.714,0.633,1.23e-05,0.0591,-9.912,0.046,111.583,0.672,1,2,54,0,0.6688500000000001,0.8160615083333334,0.9270976044479988,0.7978483092510664,Rare,The Highwaymen,the road goes on forever - the highwaymen,,,
5DjixNToIl7gYrPJuST6tH,Ebudae,['Enya'],116093,11/15/91,1991,0.93,0.473,0.141,0.000636,0.125,-23.508,0.0408,77.447,0.358,1,8,46,0,0.3107999999999999,0.7390889166666668,6.690872263574665,2.3747227999057325,Legendary,Enya,ebudae - enya,,,
172J2JqVRzR74ILc2eBvta,"Goldberg Variations, BWV 988: Aria da capo","['Johann Sebastian Bach', 'Glenn Gould']",227800,1981,1981,0.995,0.472,0.00744,0.937,0.0755,-34.069,0.0644,112.549,0.26,1,7,41,0,0.224604,0.5908270833333333,0.9910909046993308,0.5827281505764659,Common,Johann Sebastian Bach,"goldberg variations, bwv 988: aria da capo - johann sebastian bach",,,
2DYdxniURYpM3B7hWV5Cos,My Kingdom,['Echo & the Bunnymen'],245867,5/4/84,1984,0.325,0.537,0.818,0.0349,0.0775,-8.707,0.0801,127.833,0.683,1,7,27,0,0.69375,0.7010562499999999,2.0353445553006675,1.0987855540902003,Legendary,Echo & the Bunnymen,my kingdom - echo & the bunnymen,,,
3V4VCGzZCTtNb1sI9XiE9k,Dhund Le Sajni Sajan Apna,['Krishnakumari Ganguly'],197103,12/31/46,1946,0.995,0.712,0.159,0.0113,0.105,-8.476,0.15,77.908,0.699,1,3,0,0,0.51325,0.8220833333333333,6.638027878907998,2.458775030339066,Legendary,Krishnakumari Ganguly,dhund le sajni sajan apna - krishnakumari ganguly,,,
54c38CvMFlVG8RDDQvee2W,On the Run,['Judas Priest'],223467,1981,1981,0.00845,0.305,0.884,1.97e-05,0.391,-4.075,0.0506,152.682,0.355,1,2,27,0,0.5276500000000001,0.525097575,6.288157863300666,2.2549090102401994,Legendary,Judas Priest,on the run - judas priest,,,
4Br4g3YIgD7JqZjyN1b5pP,I Really Hope It's You,['Michael Franks'],298067,1977,1977,0.179,0.608,0.31,0.000443,0.121,-16.036,0.0361,119.037,0.337,1,7,31,0,0.3953,0.716083,0.5904817444273357,0.5661285733282008,Common,Michael Franks,i really hope it's you - michael franks,,,
42rKFiaO86y42vT6CEiGj4,If You Were Here Tonight,"[""Alexander O'Neal""]",370560,10/1/95,1995,0.042,0.624,0.555,0.000391,0.224,-9.646,0.0271,81.102,0.185,0,5,48,0,0.42425,0.61446475,6.069708253300665,2.1844626384902,Legendary,,,,,
6VgcZf8sKrMLAaMVhF2ucn,Noche Callada - Instrumental (Remasterizado),['Francisco Canaro'],169360,8/16/27,1927,0.986,0.744,0.252,0.0818,0.11,-12.849,0.179,120.791,0.626,1,11,0,0,0.5246,0.8983020833333334,0.9164151455746672,0.7729402728390667,Rare,Francisco Canaro,noche callada - instrumental (remasterizado) - francisco canaro,,,
2Up5Gs5EJeAPeR3Ce5Aspi,He Got You,['Ronnie Milsap'],211533,5/1/82,1982,0.176,0.862,0.499,7.64e-06,0.0618,-10.285,0.0359,105.203,0.78,1,10,44,0,0.70215,0.7629710066666666,2.045697221967332,1.1265015189235328,Legendary,Ronnie Milsap,he got you - ronnie milsap,,,
7BkEB9iVi5hso4Qjo1McIr,Yellow Fever,['Fela Kuti'],922120,1/1/76,1976,0.222,0.774,0.893,0.106,0.0896,-7.11,0.163,103.711,0.686,1,1,21,0,0.7804500000000001,0.7161645833333333,2.304365161967332,1.2151246527568662,Legendary,Fela Kuti,yellow fever - fela kuti,,,
6EzSduIPnAmO3o41HY5V9d,Hysteria - Remastered 2017,['Def Leppard'],354636,8/3/87,1987,0.0318,0.659,0.846,0.0144,0.203,-5.508,0.0274,107.01,0.659,1,7,54,0,0.72445,0.6733975000000001,1.7699984953006649,1.020246173590199,Legendary,Def Leppard,hysteria - remastered 2017 - def leppard,,,
2xAiwGGuaqdEklu33zEXr9,All Apologies,['Nirvana'],230960,9/21/93,1993,0.0793,0.446,0.632,0.000266,0.0853,-12.197,0.034,113.176,0.359,1,1,42,0,0.4763,0.6353768333333334,0.7030045466339985,0.5999882556568662,Common,Nirvana,all apologies - nirvana,,,
2vKadnRjDi4F56pHspv9u1,Yonder Wall,['Freddie King'],202267,1969,1969,0.622,0.648,0.387,0.000356,0.0237,-12.182,0.03,78.594,0.802,1,1,33,0,0.6182500000000001,0.7324485,6.431851878907999,2.4023000386723994,Legendary,Freddie King,yonder wall - freddie king,,,
1pTjALuGFnWdwUzSHIU6Rx,"Viola da gamba Sonata in G Minor, BWV 1029: III. Allegro","['Johann Sebastian Bach', 'Pablo Casals', 'Paul Baumgartner']",282333,1950,1950,0.985,0.278,0.239,0.945,0.123,-15.149,0.0397,148.711,0.559,0,7,1,0,0.37675,0.4843354166666667,5.685726580032669,2.007097869843134,Legendary,Johann Sebastian Bach,"viola da gamba sonata in g minor, bwv 1029: iii. allegro - johann sebastian bach",,,
4Oany7rm9uIi7TLlaBjouD,Georgia,"['Ludacris', 'Field Mob', 'Jamie Foxx']",261293,1/1/05,2005,0.0867,0.611,0.881,0.0,0.214,-7.522,0.389,88.976,0.525,0,0,48,1,0.6711,0.6360066666666666,4.745490086633999,1.881134359323533,Legendary,Ludacris,georgia - ludacris,,,
1wC5i3O9ZtnfIvdjQvfNhM,"Best of What's Around - Live at Red Rocks Amphitheatre, Morrison, CO - August 1995",['Dave Matthews Band'],378893,10/28/97,1997,0.126,0.505,0.93,5.64e-05,0.982,-5.784,0.0703,98.612,0.562,1,9,31,0,0.67655,0.6321275666666667,3.139847888634,1.3999915149235331,Legendary,Dave Matthews Band,"best of what's around - live at red rocks amphitheatre, morrison, co - august 1995 - dave matthews band",,,
5kSzq1oVuATKWjfQbx8BB3,Hai Apna Dil To Aawara - Happy Version,['Hemant Kumar'],261827,12/31/58,1958,0.572,0.604,0.469,0.000994,0.59,-10.606,0.0571,110.447,0.934,1,6,38,0,0.6887500000000001,0.7754494166666667,1.1155788789079983,0.8471434595057328,Rare,Hemant Kumar,hai apna dil to aawara - happy version - hemant kumar,,,
7gKgd0P3dAAePiSQQBqrlf,Break Ya Neck,['Busta Rhymes'],231240,11/7/01,2001,0.443,0.82,0.809,0.00175,0.0613,-6.759,0.251,83.011,0.737,0,4,69,1,0.7829499999999999,0.7571020833333333,5.737073495300666,2.260140277756866,Legendary,Busta Rhymes,break ya neck - busta rhymes,,,
09VxMdg6MikgAHmnNeiAJ8,You're so Real,['Matchbox Twenty'],178733,11/1/02,2002,0.00183,0.447,0.879,0.0,0.0953,-4.395,0.0424,132.923,0.847,1,11,39,0,0.7582,0.6075430833333333,2.995856221967335,1.376766945756867,Legendary,Matchbox Twenty,you're so real - matchbox twenty,,,
3W8L019j4VL8QXAAGzz0bu,Do You Hear the People Sing?,['Les Misérables-Original London Cast'],136347,1985,1985,0.914,0.544,0.465,0.0,0.109,-7.931,0.0418,83.361,0.596,1,0,38,0,0.53715,0.7696687500000001,5.621411212241331,2.1438099261723997,Legendary,Les Misérables-Original London Cast,do you hear the people sing? - les misérables-original london cast,,,
6yOgqHS5pU2is73s12cSZF,Часть 86.2 - Зеленые холмы Африки,['Эрнест Хемингуэй'],97300,1935,1935,0.229,0.699,0.139,0.0,0.152,-18.675,0.936,138.997,0.691,1,7,0,1,0.4997999999999999,0.7159229166666665,3.9478139864273367,1.6098472167615343,Legendary,Эрнест Хемингуэй,часть 86.2 - зеленые холмы африки - эрнест хемингуэй,,,
2KT63Zb0ylsVMwJ5XB16DF,Desde Mi Interior (From The Inside Out) - Live,['Hillsong UNITED'],389133,5/1/06,2006,0.184,0.458,0.478,1.36e-05,0.103,-8.625,0.0264,137.931,0.135,1,0,40,0,0.3358,0.6368403499999999,3.7463787710940033,1.464337753828201,Legendary,Hillsong UNITED,desde mi interior (from the inside out) - live - hillsong united,,,
5BRLYme9F2CS6jpNkKE7vh,Nabu Corfa,['Dorothy Ashby'],230867,1/1/65,1965,0.935,0.631,0.38,0.187,0.12,-12.522,0.035,135.836,0.736,0,9,45,0,0.5851500000000001,0.7965583333333333,3.383067786699337,1.4985182526764675,Legendary,Dorothy Ashby,nabu corfa - dorothy ashby,,,
7kJ4xpAM9DHOafjf9iVOr3,Alexander's Ragtime Band,['Billy Taylor'],166467,1/1/55,1955,0.975,0.799,0.188,0.882,0.142,-15.313,0.0467,97.91,0.454,1,8,4,0,0.44715,0.6681791666666665,3.3881721113659986,1.4068168417431328,Legendary,Billy Taylor,alexander's ragtime band - billy taylor,,,
6eGlR2DY7LMtWFHLu8Rwy4,Fanfare,['Nobuo Uematsu'],55093,2/10/97,1997,0.462,0.646,0.638,0.978,0.196,-12.528,0.0424,130.518,0.667,0,5,37,0,0.6516000000000001,0.5197875000000001,2.558355069758668,1.1774921459276002,Legendary,Nobuo Uematsu,fanfare - nobuo uematsu,,,
6Kfg9m0rNTOIvZPMkVar88,Soft Rain Samples,['Natural Samples'],236982,5/5/17,2017,0.147,0.165,0.998,0.995,0.582,-18.424,0.048,79.838,1e-05,1,9,65,0,0.390554,0.2464791666666666,6.526283187758666,2.180846564660933,Legendary,Natural Samples,soft rain samples - natural samples,,,
2YNyqarF8dCOzKGZJyS3aN,"Piano Trio No. 1 in D Minor, Op. 63: II. Lebhaft, doch nicht zu rasch","['Robert Schumann', 'Pablo Casals']",239333,1953,1953,0.991,0.44,0.123,0.889,0.164,-18.191,0.0296,100.607,0.491,1,5,0,0,0.34945,0.5675479166666667,2.920330904699332,1.197048542243133,Legendary,Robert Schumann,"piano trio no. 1 in d minor, op. 63: ii. lebhaft, doch nicht zu rasch - robert schumann",,,
0Wap0IQCOajZcS3EFafKow,Ta ksantha einai tis modas,['Roza Eskenazi'],199067,1/1/50,1950,0.964,0.583,0.42,0.0515,0.328,-12.557,0.0792,123.289,0.645,1,1,0,0,0.5507500000000001,0.8479729166666666,1.2824651455746685,0.8742925645057338,Legendary,Roza Eskenazi,ta ksantha einai tis modas - roza eskenazi,,,
17UWfPZsNCl3ZFzJmFYgJV,Butterfly,['Mason Jennings'],140000,1/1/98,1998,0.815,0.852,0.365,0.0103,0.149,-14.197,0.204,117.251,0.252,1,3,35,0,0.44155,0.9102979166666668,0.3387400702413354,0.5747687919057339,Common,Mason Jennings,butterfly - mason jennings,,,
2FhUbI3O3YQ3N5eGSUDwbX,Iron Head,['Helmet'],202600,1/1/92,1992,0.00015,0.563,0.909,0.307,0.13,-8.126,0.0554,94.861,0.524,0,6,35,0,0.6684999999999999,0.5398070833333333,3.771767727758665,1.5544377974942658,Legendary,Helmet,iron head - helmet,,,
5MhMAWghLuvQMNRf7kPmVg,Longfellow Serenade,['Neil Diamond'],230560,10/26/74,1974,0.284,0.635,0.5,0.0,0.0594,-14.682,0.0308,120.809,0.702,1,4,44,0,0.6145499999999999,0.7456145833333333,0.8431690953006675,0.7290083327568668,Rare,Neil Diamond,longfellow serenade - neil diamond,,,
1L0440LHYLdi9Yf18Gjy76,Mistral Wind,['Heart'],402933,10/7/78,1978,0.0578,0.31,0.393,0.31,0.1,-14.392,0.0409,172.978,0.0671,1,0,31,0,0.24189,0.4166891666666666,9.655083678885337,3.1270278119989343,Legendary,Heart,mistral wind - heart,,,
33HsxXh684Vwklctx6Agmp,"April Come She Will - Live at Central Park, New York, NY - September 19, 1981",['Simon & Garfunkel'],157707,2/16/82,1982,0.878,0.219,0.104,0.000286,0.104,-24.399,0.0341,83.222,0.169,1,10,41,0,0.15875,0.6646076666666667,5.799763930241332,2.028104362405733,Legendary,Simon & Garfunkel,"april come she will - live at central park, new york, ny - september 19, 1981 - simon & garfunkel",,,
3QhyWBDmYmy0PLLxCSqu6y,Hellzapoppin' - Single Version,['Louis Armstrong'],154733,1/1/68,1968,0.516,0.431,0.456,0.0,0.433,-14.089,0.0431,171.663,0.839,1,0,26,0,0.60295,0.6248687500000001,9.315707272241337,3.224448744172401,Legendary,Louis Armstrong,hellzapoppin' - single version - louis armstrong,,,
2qTgCjkCjtOvz0EegeHRqh,Desafinado,['Antônio Carlos Jobim'],164133,1/1/63,1963,0.566,0.581,0.187,0.417,0.12,-20.848,0.0321,139.065,0.402,0,1,35,0,0.3715,0.64353125,3.908309378032667,1.5277537509098005,Legendary,Antônio Carlos Jobim,desafinado - antônio carlos jobim,,,
7zJKIrxcH2jY4TOqpvoLvH,March Of The Meanies - Remastered 2009,['George Martin'],139360,1/17/69,1969,0.934,0.538,0.378,0.758,0.456,-14.117,0.0387,117.185,0.16,0,9,34,0,0.3308,0.6528354166666668,0.3814681713660017,0.4587128472431339,Common,George Martin,march of the meanies - remastered 2009 - george martin,,,
3AcFs0Nkkz81KxaR5GrE36,New Amsterdam Roof - It Only Happens When I Dance With You Reprise,"['Johnny Green', 'MGM Studio Orchestra']",121173,7/8/48,1948,0.971,0.241,0.188,0.926,0.0886,-19.647,0.0353,79.222,0.421,1,2,6,0,0.29445,0.4500458333333333,6.521330904699333,2.2169728130764663,Legendary,Johnny Green,new amsterdam roof - it only happens when i dance with you reprise - johnny green,,,
767X1yKLw8ouiKgvhJCMLG,Fea - Instrumental (Remasterizado),['Francisco Canaro'],179213,8/23/27,1927,0.996,0.871,0.246,0.541,0.112,-12.311,0.182,116.202,0.929,1,4,0,0,0.6754500000000001,0.8173375,0.3429305200326657,0.6253547810097997,Common,Francisco Canaro,fea - instrumental (remasterizado) - francisco canaro,,,
0BdkXcZUv8xgin2J8yNLe5,Oooh-Dahdily-Dah,"['Louis Prima', 'Keely Smith']",139160,1951,1951,0.765,0.484,0.812,1.39e-05,0.273,-4.291,0.195,208.844,0.939,1,7,12,0,0.7807999999999999,0.6131048583333334,15.611393397781333,5.171284719751066,Legendary,Louis Prima,oooh-dahdily-dah - louis prima,,,
1bxqP9fMGz9VIKu94SPyMo,"Das ist bei uns nicht möglich, Kapitel 76","['Sinclair Lewis', 'Frank Arnold']",250972,1935,1935,0.756,0.635,0.226,0.0,0.186,-20.705,0.959,84.822,0.551,1,2,0,0,0.45825,0.7684124999999999,5.399077878907999,2.0490552386724,Legendary,Sinclair Lewis,"das ist bei uns nicht möglich, kapitel 76 - sinclair lewis",,,
2jPgfwVXOKnUl2QLQsnIAT,If I Didn't Care,['The Ink Spots'],181973,6/16/98,1998,0.993,0.417,0.123,0.0125,0.143,-16.572,0.0377,137.444,0.18,0,6,51,0,0.2193,0.7842333333333334,3.7540321969079993,1.4774463257390664,Legendary,The Ink Spots,if i didn't care - the ink spots,,,
0jTTjg6q4jsd2RhuHwTvLj,He Said She Said,['Ashley Tisdale'],188000,2007,2007,0.0966,0.694,0.709,0.0,0.267,-6.205,0.103,114.966,0.566,0,7,54,0,0.64805,0.7170325,0.4030984953006664,0.5987084235901998,Common,Ashley Tisdale,he said she said - ashley tisdale,,,
0VbpqlboEkGQ7Pu6juJljZ,Funky Drummer,['James Brown'],421307,1/1/91,1991,0.736,0.696,0.676,0.471,0.126,-10.798,0.213,91.043,0.485,1,11,38,0,0.6046,0.6779229166666667,4.384193886905997,1.7641411869051329,Legendary,James Brown,funky drummer - james brown,,,
20e1cu6eeg3WZPoWBqgabt,"Symphony No. 2 in D Major, Op. 36: III. Scherzo (Allegro)","['Ludwig van Beethoven', 'NBC Symphony Orchestra', 'Arturo Toscanini']",200133,1936,1936,0.891,0.454,0.225,0.955,0.066,-17.575,0.0472,155.242,0.681,1,2,0,0,0.46465,0.5022291666666667,6.753559913366001,2.3644756823431337,Legendary,Ludwig van Beethoven,"symphony no. 2 in d major, op. 36: iii. scherzo (allegro) - ludwig van beethoven",,,
0xfIytYdMN0rFViPcHDPos,I Won,['The Sundays'],262893,1/1/90,1990,0.104,0.616,0.562,0.000655,0.0564,-10.434,0.0268,96.404,0.754,0,6,28,0,0.6523000000000001,0.6562779166666667,3.4892559953006663,1.5047790694235332,Legendary,The Sundays,i won - the sundays,,,
3kKKEghp2EMh8992pWFylr,鴛鴦夢,['水柳仙'],207173,7/1/63,1963,0.926,0.183,0.0854,0.704,0.112,-26.598,0.0392,101.482,0.131,1,7,23,0,0.12804,0.5255208333333334,2.8419309046993324,1.0813255630764664,Legendary,水柳仙,鴛鴦夢 - 水柳仙,,,
7arWoSrPeW1uiCGbCu0Igm,Euphrosyne,['Arlette Leduc'],159750,9/6/19,2019,0.993,0.208,0.00877,0.85,0.0949,-33.476,0.0418,120.945,0.0396,1,2,72,0,0.0709095,0.54653125,1.169906504699333,0.5670762139098,Common,Arlette Leduc,euphrosyne - arlette leduc,,,
7q7ROaZ93shdOdAMjiYO3t,The Boy With A Moon And Star On His Head,['Yusuf / Cat Stevens'],357667,1/1/72,1972,0.705,0.698,0.201,3.65e-05,0.12,-14.526,0.0441,122.904,0.396,1,2,42,0,0.40325,0.844340875,1.2419506535746674,0.8092420023224003,Rare,Yusuf / Cat Stevens,the boy with a moon and star on his head - yusuf / cat stevens,,,
3qJAz5nltu5j6MpOGfi60b,Nymph Errant: How Could We Be Wrong? - The Physician - Experiment - Solomon,['Frank Campbell Milne'],353493,1940,1940,0.995,0.374,0.065,0.905,0.121,-23.629,0.0484,76.563,0.157,0,2,0,0,0.17905,0.49445625,7.007330904699331,2.3379264589097994,Legendary,Frank Campbell Milne,nymph errant: how could we be wrong? - the physician - experiment - solomon - frank campbell milne,,,
6inMR1y20Bg6us2hro3MjQ,Home On the Range,['Val Rosing'],200080,1/2/32,1932,0.991,0.331,0.131,0.000477,0.334,-12.132,0.039,77.982,0.318,1,4,0,0,0.2558,0.70984325,6.643898763574665,2.3311447665723994,Legendary,Val Rosing,home on the range - val rosing,,,
25PISAySrFJJmdQy6vyhw3,"Nocturnes, Op. 15: No. 2 in F-Sharp Major (Larghetto)","['Frédéric Chopin', 'Mischa Levitzki']",229880,1926,1926,0.986,0.315,0.0388,0.939,0.301,-26.916,0.0323,47.605,0.0712,1,6,0,0,0.12081,0.4061270833333333,11.866330904699334,3.744327250576467,Legendary,Frédéric Chopin,"nocturnes, op. 15: no. 2 in f-sharp major (larghetto) - frédéric chopin",,,
4FCb4CUbFCMNRkI6lYc1zI,Hero,['Mariah Carey'],257733,8/4/93,1993,0.735,0.501,0.378,0.0,0.119,-9.37,0.029,119.987,0.178,1,4,71,0,0.32875,0.7972729166666667,0.7474488635746671,0.6183426799057334,Common,Mariah Carey,hero - mariah carey,,,
5hMiw5HRmIKgtI6lTC9JSA,My Baby,['The Temptations'],185960,1/1/65,1965,0.751,0.601,0.613,0.0,0.103,-6.688,0.0374,125.305,0.656,1,0,26,0,0.6272,0.8194479166666666,1.606736921114669,0.9883478471677338,Legendary,The Temptations,my baby - the temptations,,,
5T45DNye0qiWl0v0v9tyea,Lovesick Blues,['Marty Robbins'],154293,1957,1957,0.707,0.582,0.487,0.0,0.305,-8.214,0.0306,133.828,0.879,1,5,12,0,0.66755,0.7871916666666666,3.0329035877813344,1.4190306596677336,Legendary,Marty Robbins,lovesick blues - marty robbins,,,
5c38SyIOpDJtR9vl6uOG9U,Jardin Botanico,['Michael Franks'],213960,1979,1979,0.621,0.828,0.33,0.023,0.0678,-18.738,0.0683,114.665,0.693,1,9,27,0,0.5997,0.8557354166666666,0.4374112122413309,0.6406257595057326,Common,Michael Franks,jardin botanico - michael franks,,,
5qvMk0ZndEaclCG2HNRyqK,Lenore,['Chick Corea'],205893,1/1/76,1976,0.0169,0.319,0.662,0.919,0.11,-15.468,0.0459,95.283,0.295,0,9,32,0,0.42945,0.31783625,3.8303015210919984,1.4106406438275991,Legendary,Chick Corea,lenore - chick corea,,,
3URt4lJQlANOstDBAWQJA7,Be Still,['The Fray'],168853,2/7/12,2012,0.887,0.361,0.149,0.0,0.175,-12.066,0.0333,107.607,0.302,1,7,54,0,0.2632,0.7598812500000001,1.6838115969079988,0.8632219165723996,Legendary,The Fray,be still - the fray,,,
7yoBjKO6cCnK3zV8gr1k4e,Lydia,['Highly Suspect'],242560,7/17/15,2015,0.00933,0.417,0.706,0.000572,0.474,-4.652,0.0945,127.884,0.512,0,6,63,1,0.5561499999999999,0.610398,2.0804191466340014,1.0324175439902004,Legendary,Highly Suspect,lydia - highly suspect,,,
7EJvwHjf9NKCmYBBGOuwQS,I Still Do,['The Cranberries'],196107,3/1/93,1993,0.264,0.428,0.436,4.02e-05,0.11,-11.754,0.0313,117.649,0.159,0,4,46,0,0.3232,0.6762920333333333,0.3607076710940014,0.458034512994867,Common,The Cranberries,i still do - the cranberries,,,
4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - 2012 Remaster,['Led Zeppelin'],262748,3/28/73,1973,0.262,0.525,0.929,2.9e-05,0.0754,-8.56,0.0784,163.503,0.556,0,9,65,0,0.6788,0.6192615,7.995989721967333,2.8531184415902,Legendary,Led Zeppelin,d'yer mak'er - 2012 remaster - led zeppelin,,,
70T79NaauboTE4cGBrMMmN,Kiska Saath Nibhaoon,['Nalini Jaywant'],187002,12/31/48,1948,0.994,0.455,0.118,0.0249,0.143,-10.226,0.104,69.226,0.466,1,1,0,0,0.34145,0.7232958333333334,8.056494930241332,2.789609520739066,Legendary,Nalini Jaywant,kiska saath nibhaoon - nalini jaywant,,,
1aJ4ZJKcOyHL1Q7JIm0ArN,Las Madreselvas - Remasterizado,['Ignacio Corsini'],129173,5/14/27,1927,0.989,0.484,0.161,0.889,0.108,-25.94,0.044,117.556,0.81,1,3,0,0,0.5013500000000001,0.6156583333333333,0.5050599133660009,0.5424708906764669,Common,Ignacio Corsini,las madreselvas - remasterizado - ignacio corsini,,,
0NSYVDo4ryxNWln7TfEyex,The Next Movement,"['The Roots', 'DJ Jazzy Jeff', 'Jazzyfatnastees']",250200,2/23/99,1999,0.029,0.782,0.639,0.0,0.197,-8.154,0.365,95.116,0.487,1,1,47,1,0.61395,0.6885583333333334,3.726273419967332,1.573759942656866,Legendary,The Roots,the next movement - the roots,,,
6TCfbxgcjQwxCzM4Vmi6kf,If I Had,['Eminem'],245547,2/23/99,1999,0.000521,0.786,0.59,3.26e-05,0.106,-4.974,0.19,168.195,0.305,0,7,50,1,0.525,0.6354898,8.836485086634001,3.0571169559902005,Legendary,Eminem,if i had - eminem,,,
1TDj6SaGAWm81OfkXVbTNr,Number Five With A Bullet,['Taking Back Sunday'],229533,7/27/04,2004,0.000416,0.494,0.876,2.5e-05,0.101,-4.505,0.157,143.383,0.503,1,9,46,0,0.6313,0.5995623666666666,4.682162646634002,1.8354506223235336,Legendary,Taking Back Sunday,number five with a bullet - taking back sunday,,,
3i0apBJdGSY2F24yHUSdkP,360 (What Goes Around),['Grand Puba'],241667,9/29/92,1992,0.0634,0.945,0.364,0.0,0.0938,-12.81,0.164,102.39,0.852,1,7,38,1,0.7044499999999999,0.7594925,2.5771100530939983,1.2855128909281994,Legendary,Grand Puba,360 (what goes around) - grand puba,,,
5xhUkTT2Bfs3XSu8sFYQ6e,Be Mine (Little Baby) - Remastered,"['Louis Prima', 'Keely Smith', 'Sam Butera & The Witnesses']",155240,11/1/56,1956,0.657,0.685,0.566,1.66e-06,0.0395,-6.628,0.107,177.041,0.942,1,1,26,0,0.74615,0.7180641683333334,10.267569977781331,3.5927459522510663,Legendary,Louis Prima,be mine (little baby) - remastered - louis prima,,,
2D1glqVY8gaaUk0uutQTHN,Viejo Pancho - Instrumental (Remasterizado),['Francisco Canaro'],172000,9/21/28,1928,0.994,0.845,0.0472,0.281,0.234,-22.392,0.173,113.494,0.677,1,5,0,0,0.49857,0.8684958333333334,0.7373971866993321,0.6996921976764663,Common,Francisco Canaro,viejo pancho - instrumental (remasterizado) - francisco canaro,,,
3749Oj8B23XIZMSPt27Oso,A Fool Never Learns,['Andy Williams'],120507,1962,1962,0.828,0.287,0.771,2.52e-06,0.337,-7.483,0.0496,196.828,0.752,1,5,6,0,0.6424,0.5916410366666667,13.61406196111467,4.516132951167734,Legendary,Andy Williams,a fool never learns - andy williams,,,
0MjT9xQqJrQlNrkWKZgFbQ,I'm Alright,['Jo Dee Messina'],199040,3/17/98,1998,0.191,0.676,0.733,0.0,0.192,-7.745,0.0294,98.234,0.591,1,0,62,0,0.66195,0.6956541666666667,3.181198495300666,1.4295210069235331,Legendary,Jo Dee Messina,i'm alright - jo dee messina,,,
1BX4z8ei7VhAGDUx8XhnCe,I Still Believe - Original London Cast Recording/1989,"['Claude-Michel Schönberg', 'Claire Moore', 'Lea Salonga']",271333,1988,1988,0.899,0.267,0.0913,4.3e-06,0.397,-17.607,0.0362,87.674,0.116,1,5,36,0,0.145105,0.6925530916666667,5.0642608802413305,1.8124585961557325,Legendary,Claude-Michel Schönberg,i still believe - original london cast recording/1989 - claude-michel schönberg,,,
2yphKUyG05DnAu1IiEFx4r,Elevator Song,"[""Original Broadway Cast of 'Top Banana'""]",79853,1/1/52,1952,0.686,0.722,0.512,0.0,0.884,-7.803,0.0842,100.592,0.836,1,6,1,0,0.6941,0.8133666666666667,2.782266321114665,1.362293229667733,Legendary,Top Banana,elevator song - top banana,,,
